store_id,installHistory,subscriptionHistory
Store_4853,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-13 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-29 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2023-04-19 00:00:00.000000"",""endType"":null,""toDate"":""2023-04-19 23:59:59.999000""}]",[]
Store_4854,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-13 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-13 23:59:59.999000""}]",[]
Store_4844,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-13 00:00:00.000000"",""endType"":null,""toDate"":null}]",[]
Store_4859,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-13 00:00:00.000000"",""endType"":null,""toDate"":null}]","[{""price"":319.0,""planName"":""plus_40"",""fromDate"":""2022-05-31 16:41:57.000000"",""toDate"":""2024-08-07 18:00:55.000000"",""billingOnDate"":null},{""price"":349.0,""planName"":""basic_plus_45"",""fromDate"":""2024-08-07 18:00:56.000000"",""toDate"":""2024-09-10 05:37:51.769000"",""billingOnDate"":null}]"
Store_4795,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-27 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-06-06 00:00:00.000000"",""endType"":null,""toDate"":""2022-06-10 23:59:59.999000""},{""toNow"":true,""startType"":null,""fromDate"":""2022-06-10 00:00:00.000000"",""endType"":null,""toDate"":null}]",[]
Store_4821,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-21 23:59:59.999000""}]",[]
Store_4822,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":""2024-03-27 23:59:59.999000""}]",[]
Store_4801,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":null}]",[]
Store_4815,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":null}]",[]
Store_4805,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-12 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-09-14 00:00:00.000000"",""endType"":null,""toDate"":""2022-09-14 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-09-15 00:00:00.000000"",""endType"":null,""toDate"":""2022-09-21 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-09-22 00:00:00.000000"",""endType"":""CUSTOMER_CANCELLED"",""toDate"":""2023-01-16 23:59:59.999000""}]","[{""price"":29.0,""planName"":""regular_2_5"",""fromDate"":""2022-09-22 13:57:19.000000"",""toDate"":""2023-01-16 12:42:07.000000"",""billingOnDate"":null}]"
Store_4798,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":""2022-06-03 23:59:59.999000""}]",[]
Store_4799,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-12 23:59:59.999000""}]",[]
Store_4809,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":""2022-12-18 23:59:59.999000""}]",[]
Store_4786,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-12 23:59:59.999000""}]",[]
Store_4788,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-12 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-05-13 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-15 23:59:59.999000""}]",[]
Store_4784,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":""CUSTOMER_CANCELLED"",""toDate"":""2023-12-07 23:59:59.999000""}]","[{""price"":19.0,""planName"":""regular_1"",""fromDate"":""2022-08-04 01:47:42.000000"",""toDate"":""2023-12-07 15:57:50.000000"",""billingOnDate"":null}]"
Store_4790,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-18 23:59:59.999000""}]",[]
Store_4794,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-12 23:59:59.999000""}]",[]
Store_4785,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":""2022-06-08 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-08-02 00:00:00.000000"",""endType"":""CUSTOMER_CANCELLED"",""toDate"":""2024-02-02 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2024-02-02 00:00:00.000000"",""endType"":null,""toDate"":""2024-02-02 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2024-02-13 00:00:00.000000"",""endType"":null,""toDate"":""2024-02-13 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2024-02-21 00:00:00.000000"",""endType"":null,""toDate"":""2024-02-21 23:59:59.999000""}]","[{""price"":19.0,""planName"":""regular_1"",""fromDate"":""2022-08-04 09:38:04.000000"",""toDate"":""2023-11-01 16:04:34.000000"",""billingOnDate"":null},{""price"":29.0,""planName"":""basic_regular_2_5"",""fromDate"":""2023-11-01 16:04:34.000000"",""toDate"":""2024-02-02 15:51:08.000000"",""billingOnDate"":null}]"
Store_4796,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-26 23:59:59.999000""}]",[]
Store_4800,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-17 23:59:59.999000""}]",[]
Store_4797,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":null}]",[]
Store_4803,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-12 23:59:59.999000""}]",[]
Store_4804,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":""2022-09-12 23:59:59.999000""}]",[]
Store_4814,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-12 23:59:59.999000""}]",[]
Store_4811,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-12 23:59:59.999000""}]",[]
Store_4808,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":null}]",[]
Store_4810,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-23 23:59:59.999000""}]",[]
Store_4806,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-12 23:59:59.999000""}]",[]
Store_4825,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-16 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2024-07-16 00:00:00.000000"",""endType"":null,""toDate"":""2024-07-20 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2024-07-21 00:00:00.000000"",""endType"":null,""toDate"":""2024-07-21 23:59:59.999000""}]",[]
Store_4816,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-12 23:59:59.999000""}]",[]
Store_4826,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-12 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-05-28 00:00:00.000000"",""endType"":""CUSTOMER_CANCELLED"",""toDate"":""2022-06-07 23:59:59.999000""},{""toNow"":true,""startType"":""CUSTOMER_REACTIVATED"",""fromDate"":""2022-12-23 00:00:00.000000"",""endType"":null,""toDate"":null}]","[{""price"":49.0,""planName"":""regular_5"",""fromDate"":""2022-06-06 15:52:46.000000"",""toDate"":""2022-06-07 17:57:38.000000"",""billingOnDate"":null},{""price"":49.0,""planName"":""regular_5"",""fromDate"":""2022-12-30 17:39:43.000000"",""toDate"":""2024-08-23 00:13:40.893000"",""billingOnDate"":null}]"
Store_4812,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-12 23:59:59.999000""}]",[]
Store_4820,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":""2022-06-18 23:59:59.999000""}]",[]
Store_4817,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":""2022-07-07 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-10-07 00:00:00.000000"",""endType"":null,""toDate"":""2022-10-07 23:59:59.999000""}]",[]
Store_4824,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":null}]","[{""price"":19.0,""planName"":""regular_1"",""fromDate"":""2022-05-25 17:58:52.000000"",""toDate"":""2024-08-18 04:45:55.167000"",""billingOnDate"":null}]"
Store_4818,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-13 23:59:59.999000""}]",[]
Store_4828,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":null}]","[{""price"":69.0,""planName"":""plus_1"",""fromDate"":""2022-06-01 18:50:54.000000"",""toDate"":""2024-09-07 00:43:46.967000"",""billingOnDate"":null}]"
Store_4823,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":""2022-06-02 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2024-04-01 00:00:00.000000"",""endType"":null,""toDate"":""2024-05-01 23:59:59.999000""}]",[]
Store_4813,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":""2022-08-14 23:59:59.999000""},{""toNow"":true,""startType"":null,""fromDate"":""2022-10-18 00:00:00.000000"",""endType"":null,""toDate"":null}]",[]
Store_4819,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-14 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-05-18 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-25 23:59:59.999000""}]",[]
Store_4807,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-12 23:59:59.999000""}]",[]
Store_4793,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-12 23:59:59.999000""}]",[]
Store_4792,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-12 23:59:59.999000""}]",[]
Store_4787,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":null}]",[]
Store_4791,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-12 23:59:59.999000""}]",[]
Store_4832,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":""CUSTOMER_CANCELLED"",""toDate"":""2023-05-12 23:59:59.999000""},{""toNow"":true,""startType"":""CUSTOMER_REACTIVATED"",""fromDate"":""2023-05-12 00:00:00.000000"",""endType"":null,""toDate"":null}]","[{""price"":19.0,""planName"":""regular_1"",""fromDate"":""2022-05-25 12:10:54.000000"",""toDate"":""2023-05-12 15:17:17.000000"",""billingOnDate"":null},{""price"":19.0,""planName"":""basic_regular_1"",""fromDate"":""2023-05-15 13:31:32.000000"",""toDate"":""2024-09-11 00:44:31.033000"",""billingOnDate"":null}]"
Store_4789,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-17 23:59:59.999000""}]",[]
Store_4831,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":null}]","[{""price"":19.0,""planName"":""regular_1"",""fromDate"":""2022-06-21 17:40:41.000000"",""toDate"":""2024-09-08 00:57:32.352000"",""billingOnDate"":null}]"
Store_4830,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":null}]","[{""price"":19.0,""planName"":""regular_1"",""fromDate"":""2022-05-20 18:15:59.000000"",""toDate"":""2024-09-07 03:55:18.004000"",""billingOnDate"":null}]"
Store_4829,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-25 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-05-25 00:00:00.000000"",""endType"":null,""toDate"":""2022-06-10 23:59:59.999000""},{""toNow"":true,""startType"":null,""fromDate"":""2022-06-10 00:00:00.000000"",""endType"":null,""toDate"":null}]","[{""price"":19.0,""planName"":""regular_1"",""fromDate"":""2022-06-13 20:27:32.000000"",""toDate"":""2024-09-07 01:02:02.030000"",""billingOnDate"":null}]"
Store_4827,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":null}]","[{""price"":19.0,""planName"":""regular_1"",""fromDate"":""2022-07-06 12:06:32.000000"",""toDate"":""2024-09-07 00:54:22.490000"",""billingOnDate"":null}]"
Store_4802,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-21 23:59:59.999000""}]",[]
Store_4774,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-11 00:00:00.000000"",""endType"":null,""toDate"":null}]","[{""price"":19.0,""planName"":""regular_1"",""fromDate"":""2022-05-27 09:37:48.000000"",""toDate"":""2024-08-15 01:32:13.951000"",""billingOnDate"":null}]"
Store_4771,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-11 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-11 23:59:59.999000""},{""toNow"":true,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":null}]",[]
Store_4767,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-11 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-12 23:59:59.999000""}]",[]
Store_4768,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-11 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-30 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-05-30 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-30 23:59:59.999000""}]",[]
Store_4758,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-11 00:00:00.000000"",""endType"":null,""toDate"":""2022-08-08 23:59:59.999000""}]",[]
Store_4745,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-11 00:00:00.000000"",""endType"":""CUSTOMER_CANCELLED"",""toDate"":""2022-12-06 23:59:59.999000""},{""toNow"":false,""startType"":""CUSTOMER_REACTIVATED"",""fromDate"":""2022-12-06 00:00:00.000000"",""endType"":""CUSTOMER_CANCELLED"",""toDate"":""2024-01-30 23:59:59.999000""}]","[{""price"":69.0,""planName"":""plus_1"",""fromDate"":""2022-05-16 16:22:21.000000"",""toDate"":""2022-05-17 22:41:01.000000"",""billingOnDate"":null},{""price"":99.0,""planName"":""plus_5"",""fromDate"":""2022-05-17 22:41:01.000000"",""toDate"":""2022-12-06 16:51:49.000000"",""billingOnDate"":null},{""price"":119.0,""planName"":""plus_7_5"",""fromDate"":""2022-12-14 16:15:58.000000"",""toDate"":""2023-01-30 22:51:16.000000"",""billingOnDate"":null},{""price"":139.0,""planName"":""plus_10"",""fromDate"":""2023-01-30 22:51:16.000000"",""toDate"":""2024-01-30 17:00:11.000000"",""billingOnDate"":null}]"
Store_4776,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-11 00:00:00.000000"",""endType"":null,""toDate"":null}]","[{""price"":69.0,""planName"":""regular_7_5"",""fromDate"":""2022-06-07 07:45:46.000000"",""toDate"":""2024-08-20 00:16:07.287000"",""billingOnDate"":null}]"
Store_4757,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-11 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-23 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":null,""toDate"":""2022-06-22 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-06-23 00:00:00.000000"",""endType"":""CUSTOMER_CLOSED"",""toDate"":""2022-07-25 23:59:59.999000""},{""toNow"":false,""startType"":""CUSTOMER_REOPENED"",""fromDate"":""2022-08-18 00:00:00.000000"",""endType"":""CUSTOMER_CANCELLED"",""toDate"":""2022-08-21 23:59:59.999000""}]","[{""price"":89.0,""planName"":""regular_10"",""fromDate"":""2022-05-26 11:56:50.000000"",""toDate"":""2022-06-22 00:10:27.000000"",""billingOnDate"":null},{""price"":89.0,""planName"":""regular_10"",""fromDate"":""2022-06-23 07:18:09.000000"",""toDate"":""2022-07-25 00:08:51.000000"",""billingOnDate"":null},{""price"":89.0,""planName"":""regular_10"",""fromDate"":""2022-08-18 07:56:41.000000"",""toDate"":""2022-08-21 15:09:04.000000"",""billingOnDate"":null}]"
Store_4751,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-11 00:00:00.000000"",""endType"":""CUSTOMER_CANCELLED"",""toDate"":""2023-01-26 23:59:59.999000""}]","[{""price"":19.0,""planName"":""regular_1"",""fromDate"":""2022-07-02 13:40:50.000000"",""toDate"":""2022-08-16 11:07:10.000000"",""billingOnDate"":null},{""price"":49.0,""planName"":""regular_5"",""fromDate"":""2022-08-16 11:07:10.000000"",""toDate"":""2023-01-26 14:28:51.000000"",""billingOnDate"":null}]"
Store_4752,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-11 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-17 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-05-17 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-23 23:59:59.999000""},{""toNow"":true,""startType"":null,""fromDate"":""2022-05-23 00:00:00.000000"",""endType"":null,""toDate"":null}]",[]
Store_4755,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-11 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-23 23:59:59.999000""}]",[]
Store_4750,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-11 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-11 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-20 23:59:59.999000""}]",[]
Store_4746,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-11 00:00:00.000000"",""endType"":null,""toDate"":""2024-02-19 23:59:59.999000""}]",[]
Store_4759,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-11 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-18 23:59:59.999000""}]",[]
Store_4747,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-11 00:00:00.000000"",""endType"":null,""toDate"":""2022-08-10 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2023-04-21 00:00:00.000000"",""endType"":null,""toDate"":""2023-08-17 23:59:59.999000""}]",[]
Store_4762,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-11 00:00:00.000000"",""endType"":null,""toDate"":""2022-10-10 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2023-03-01 00:00:00.000000"",""endType"":null,""toDate"":""2023-03-01 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2023-03-10 00:00:00.000000"",""endType"":null,""toDate"":""2023-04-03 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2023-06-02 00:00:00.000000"",""endType"":null,""toDate"":""2023-06-02 23:59:59.999000""}]",[]
